대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
J,2118706975,2,휴대용 스피커 장치 ,H05B-037/02,주트레이***,1020170086054,휴대용 스피커 장치,20170706.0,H04R1/028,0.0,0.0,1.0,4.0
J,2148606977,2,"무선인식 리더기 및제어방법과, 시스템의 패킷",H04L-001/00,세연테크놀로지 주***,1020170093808,,,,0.0,0.0,0.0,0.0
J,2208706981,2,고독사 관리용 단말장치 ,G08B-021/04,주오픈오***,1020160165606,,,,0.0,0.0,0.0,0.0
N,2998606984,1,채용 중개 서비스에서 구직자 및 구인자의 매칭 확률 예측을 위한 신경망 모델 제공 전자 장치 및 방법,G06F-040/284,주식회사 원***,1020210033402,,,,0.0,0.0,0.0,0.0
F,4018106987,2,상방 밀착식 지보 구축 공법,E04G-023/04,대영건설 주***,1020130049864,상방 밀착식 지보 구축 공법,20130503.0,E04G23/04,0.0,0.0,1.0,2.0
C,4028106988,2,가정용 문틀,E06B-001/24,주식회사 ***,2019990017797,,,,0.0,0.0,0.0,0.0
F,4028606989,2,콘크리트 구조물용 조립식 거푸집,E04G-009/06,주식회사 새한***,2020000018095,,,,0.0,0.0,0.0,0.0
F,4138106991,2,표면 강화 보도블록 및 이의 제조방법,C04B-041/45,제이케이***,1020100132949,,,,0.0,0.0,0.0,0.0
J,4168106994,2,이동통신단말장치,H04W-088/02,주식회사 엘티에스***,1020150158411,,,,0.0,0.0,0.0,0.0
C,5088107007,2,스쿨존 CCTV 감시장치 성능개선 시스템 ,H04N-007/18,주식회사 안***,1020130148972,,,,0.0,0.0,0.0,0.0
F,5568107011,2,안전사고 방지 태양광발전시스템,H02S-050/10,주식회사 에스***,1020170154582,,,,0.0,0.0,0.0,0.0
J,5618707012,2,이동식 의류수거함,,주식회사 의식주***,3020190045455,,,,0.0,0.0,0.0,0.0
F,6098107015,2,건축용 패널,,주식회사 대한***,3020120055693,,,,0.0,0.0,0.0,0.0
F,6132807016,1,탄성부재용 PTFE 코팅액,C09D-127/18,이**,1020180017480,,,,0.0,0.0,0.0,0.0
G,7088107026,2,통합 데이터 통신 장치 및 통합 데이터 통신 방법 ,H04M-001/72436,주식회사 유***,1020210015151,통합 데이터 통신 장치 및 통합 데이터 통신 방법,20210203.0,H04M1/72436,0.0,0.0,1.0,14.0
F,7588107027,2,위치추적이 되는 신발 및 이를 이용한 위치추적 시스템,G01S-005/14,한신기업 주***,1020070047195,,,,0.0,0.0,0.0,0.0
G,7778807028,2,미네랄 성분과 바이오틱스 물질을 포함하는 탈모증상 완화를 위한 헤어 또는 두피 건강 개선용 화장료 조성물,A61K-008/67,주식회사 ***,1020210073941,,,,0.0,0.0,0.0,0.0
M,8888807031,2,유무선 겸용 인터넷전화기,H04L-012/66,주식회사 웨***,2020000029560,,,,0.0,0.0,0.0,0.0
F,3148607049,2,이동식 배치 플랜트,B28C-009/00,주식회사에이원종***,1020080124187,,,,0.0,0.0,0.0,0.0
F,6138107051,2,쓰리웨이 체크밸브 ,,주태우**,3020180019030,,,,0.0,0.0,0.0,0.0
F,4178107056,2,구조물 건식 절단장치,B28D-001/08,주식회사***,1020100126289,,,,0.0,0.0,0.0,0.0
F,6938107066,2,이액형 상온 경화형 차선 도색차량 및 그 차선 도색차량을 이용한 차선 도색방법,B05B-012/16,주마루**,1020190021645,이액형 상온 경화형 차선 도색차량 및 그 차선 도색차량을 이용한 차선 도색방법,20190225.0,E01C23/22,2.0,0.0,1.0,5.0
G,2143107068,1,포장용박스,,농업회사법인 주식회사 헵시바 에***,3020200044950,,,,0.0,0.0,0.0,0.0
J,2068607071,2,대량 문자 전송을 위한 메세지 전송 서비스 제공 시스템,H04W-024/08,엠포플***,1020190075424,,,,0.0,0.0,0.0,0.0
G,7098707073,2,폴리프로필렌 블록과 포천석 블록이 결합된 산세 탱크의 강판 이송 지지대 블록과 그 시공방법,B21B-045/02,주씨피에스***,1020100139913,,,,0.0,0.0,0.0,0.0
F,2128107082,2,케이싱 인발이 가능한 지하연속벽 언더피닝 장치 및 그 방법,E02D-017/08,도원에프***,1020200072884,,,,0.0,0.0,0.0,0.0
F,4158107083,2,통합 안전 통신 인터페이스를 구비한 열차 제어 시스템 및 그의 구동 방법,B61L-027/00,남부솔루션 주***,1020210051699,,,,0.0,0.0,0.0,0.0
G,1140607085,1,폐비닐 및 폐플라스틱을 이용한 생활용품제조방법,B29C-043/38,신**,1020200183065,,,,0.0,0.0,0.0,0.0
F,2228107090,2,콘크리트 및 강구조물의 표면보호용 고시인성 마감제 조성물 및 이를 이용한 콘크리트 및 강구조물의 표면보호 마감 시공방법,C04B-020/00,주삼흥**,1020210109914,콘크리트 및 강구조물의 표면보호용 고시인성 마감제 조성물 및 이를 이용한 콘크리트 및 강구조물의 표면보호 마감 시공방법,20210820.0,C04B41/4884,4.0,0.0,1.0,6.0
S,1051707092,1,신발,,주식회사 유닉***,3020220035465,,,,0.0,0.0,0.0,0.0
M,2208807095,2,가상 건설 현장에서의 시뮬레이션 실행 방법 및 이에 사용되는 관리 서버,G06F-017/50,주태성에스***,1020177034050,,,,0.0,0.0,0.0,0.0
G,1052007099,1,대화방 기반의 파일 공유 장치 및 방법,G06Q-010/10,최**,1020220122773,,,,0.0,0.0,0.0,0.0
G,2151707102,1,현장 근로자 주도 스마트팩토리 서비스 개발도구 및 그 방법,G06Q-010/06,다운정보***,1020190162330,,,,0.0,0.0,0.0,0.0
F,7148707105,2,결로방지 및 내화기능을 갖는 이중구조로 된 지붕 조립체 ,E04D-003/35,주식회사 우진루***,1020200102915,,,,0.0,0.0,0.0,0.0
F,4168107111,2,구조물 건식 절단장치,B28D-001/08,주식회사***,1020100126289,,,,0.0,0.0,0.0,0.0
J,6298707117,2,TV수상기 대응용 학습 단말기,G09B-005/06,주단비**,1020170107927,,,,0.0,0.0,0.0,0.0
J,7158607119,2,정품 인증을 이용한 정품 확인 및 차트 데이터 생성 시스템,G06T-007/12,주식회사 한터***,1020200061396,,,,0.0,0.0,0.0,0.0
J,2298107120,2,상담내용 자동평가 시스템 및 그 방법,G06F-017/20,주식회사 부뜰정보***,1020180074866,,,,0.0,0.0,0.0,0.0
C,1348707124,2,디지털 신호처리를 이용한 용탕몰드레벨 제어시스템,B22D-011/18,주식회사 에이치아이***,1020210097742,디지털 신호처리를 이용한 용탕몰드레벨 제어시스템,20210726.0,B22D11/181,0.0,0.0,1.0,1.0
J,1808807125,2,"중소기업의 스마트 팩토리 전환을 위한 위험 감지용 스마트 센싱 및 모니터링 시스템, 그리고 그 방법",G05B-023/02,삼육대학교산학***,1020180125238,,,,0.0,0.0,0.0,0.0
F,1248607141,2,안테나용 컨넥터,H01Q-001/12,주하이파워***,2020000029300,,,,0.0,0.0,0.0,0.0
C,1380507143,1,축구경기 분석시스템,G06F-019/00,주비젼***,1020030000816,축구경기 분석시스템,20030107.0,G06Q50/10,0.0,0.0,2.0,4.0
J,4868107145,2,빅데이터 기반의 반려동물 맞춤형 서비스 정보 제공 시스템,G06F-016/953,주식회사 씨***,1020190144353,,,,0.0,0.0,0.0,0.0
G,6838807148,2,안테나 제조 방법,H01Q-001/24,주식회사 주***,1020120052117,,,,0.0,0.0,0.0,0.0
F,6058607151,2,쓰레기 무단 투기 영상 감시 장치,,주비에스아이***,3020210039101,,,,0.0,0.0,0.0,0.0
J,4038107153,2,오드로이드 기반의 핵심어 검출 음성인식기,G10L-015/22,원광대학교산학***,1020160156097,,,,0.0,0.0,0.0,0.0
G,1298607160,2,비상통화용 무선접속 장치를 구비하는 비상통화장치에서 를 이용한 착신 통화 연결 및 통화종료 확인 방법,B66B-003/00,주식회사 텔***,1020140142803,비상통화용 무선접속 장치를 구비하는 비상통화장치에서 를 이용한 착신 통화 연결 및 통화종료 확인 방법,20141021.0,B66B3/00,4.0,0.0,2.0,4.0
F,1308107161,2,건물 외부 벽체의 보강 보수공법,B05B-007/12,성마기**,1020180059602,,,,0.0,0.0,0.0,0.0
F,3108107162,2,태양광을 이용한 저전력 버스정보 안내 단말기,G08G-001/123,주새한***,1020140038480,,,,0.0,0.0,0.0,0.0
J,3148607164,2,육아 플랜 컨설팅 정보 제공 시스템 및 그 방법,G06N-020/00,주봄소**,1020190071629,,,,0.0,0.0,0.0,0.0
F,4798607165,2,클라우드 기반 클라이언트 분류 및 관리 방법,H04L-029/12,주인피니티***,1020170025225,,,,0.0,0.0,0.0,0.0
J,8228707171,2,딥러닝을 포함한 인공지능을 적용시킨 풍력 발전장치,F03D-007/04,오토시맨틱스 주***,1020190052947,,,,0.0,0.0,0.0,0.0
F,4018107187,2,개량형 종방향 원위치 교반혼합장치,E02D-003/12,대호건**,1020030052510,,,,0.0,0.0,0.0,0.0
C,1348107197,2,역삼투막의 바이오필름을 연속적으로 제거하기 위한 친환경 세정제,A01N-059/00,주프라임 텍 인터***,1020180083939,,,,0.0,0.0,0.0,0.0
C,5038107201,2,유해 물질을 제거하기 위한 필터 챔버 ,B01D-046/00,주한국**,1020200031138,,,,0.0,0.0,0.0,0.0
J,1308607211,2,방범용 CCTV에서 발생하는 하울링 제거 방법 및 그 장치,H04N-007/18,주식회사 에스엔***,1020140061038,,,,0.0,0.0,0.0,0.0
F,4188107213,2,철골보 단부 보강 시스템,E04B-001/24,주식회사 천우에***,1020210039213,,,,0.0,0.0,0.0,0.0
F,5338707215,2,견인 어셈블리를 구비한 케이블 견인장치,H02G-001/08,주식회사 대***,1020190017436,,,,0.0,0.0,0.0,0.0
G,6172707219,1,차량 정보 처리 시스템 및 방법 ,H04L-012/24,주식회사 스마트온커뮤니***,1020130070657,,,,0.0,0.0,0.0,0.0
J,8778607222,2,금융상품 정보제공 시스템 및 방법,G06Q-030/06,주식회사 아이디엔***,1020180005573,,,,0.0,0.0,0.0,0.0
C,1050707225,1,전기구동 하이브리드 특장차의 제어시스템,B60K-017/02,주식회사***,1020210186877,,,,0.0,0.0,0.0,0.0
J,1358607228,2,의료 및 실험실용 진단기,,주옵토**,3020200009049,,,,0.0,0.0,0.0,0.0
J,1050907230,1,자동차 도어용 피봇 메카니즘,E05D-003/06,파일포스트 리***,1019980705229,,,,0.0,0.0,0.0,0.0
J,2158707242,2,전자 장비 구조물에 대한 상태 모니터링 및 안전사고 발생 위험 경고 방법,G08B-021/18,주우산***,1020190165043,전자 장비 구조물에 대한 상태 모니터링 및 안전사고 발생 위험 경고 방법,20191211.0,G08B21/18,1.0,0.0,1.0,9.0
G,3350407245,1,전자담배 수용케이스,,아트원 모바일 인터내셔널 컴퍼니 리***,3020170052280,,,,0.0,0.0,0.0,0.0
F,6058107250,2,물리적 이중화 망분리 보안이 강화된 방범  감시장치 제어방법,G06F-015/173,주식회사 중앙전***,1020120085225,,,,0.0,0.0,0.0,0.0
F,6178607251,2,개질유황 나노수용액을 함유한 고성능 라텍스 개질 속경형 시멘트 콘크리트 조성물 및 이를 이용한 도로포장 보수 시공방법,C04B-028/36,송**,1020210016083,,,,0.0,0.0,0.0,0.0
F,8748607257,2,극치통계분석을 이용한 교량의 점검 및 유지관리 시스템 및방법,G06F-019/00,주다음***,1020070055612,,,,0.0,0.0,0.0,0.0
F,5268107260,2,공압방식의 치핑장치를 이용하여 철거함에 따라 기존 구조물의 손상이 적고 우수한 배합비의 폴리머 몰탈을 분사장치로 시공하며 마감처리 보호재를 균일한 도포방식으로 시공하여 부착력을 향,C04B-018/14,다온이엔지 주***,1020210069197,,,,0.0,0.0,0.0,0.0
J,3948807261,2,신조어 정보 서비스 제공을 위한 프로그램 및 기록매체,G06Q-030/02,주식회사 데이터마케팅***,1020190152512,신조어 정보 서비스 제공을 위한 프로그램 및 기록매체,20191125.0,G06Q30/02,0.0,0.0,3.0,8.0
J,1198607276,2,사이버 위협정보 수집 시스템,H04L-029/06,주식회사 디***,1020190176736,,,,0.0,0.0,0.0,0.0
J,5068107278,2,출입통제 시스템,G07C-009/00,한**,1020160048295,,,,0.0,0.0,0.0,0.0
F,8088707280,2,송전선로용 스페이서 댐퍼,H02G-001/02,주다올**,1020210009781,,,,0.0,0.0,0.0,0.0
G,1191907285,1,선융합prefusion RSV F 단백질 및 이의 용도,C07K-014/005,더 유나이티드 스테이츠 오브 어메리카 애즈 리프리젠티드 바이 더 세크러테리 디파트먼트 오브 헬쓰 앤드 휴먼 서***,1020227033808,,,,0.0,0.0,0.0,0.0
F,1102407288,1,플라즈마 표면 살균기 및 관련 방법,H05H-001/24,알파테크 인터내셔널 리***,1020217039837,,,,0.0,0.0,0.0,0.0
F,1298107292,2,광 분배기 단자함,G02B-006/46,일조텔레***,1020130015387,,,,0.0,0.0,0.0,0.0
C,3142007300,1,고효율 배관의 내면 PE 코팅 장치 및 방법,B05C-011/10,주식회사 오***,1020220050298,,,,0.0,0.0,0.0,0.0
F,5028107301,2,냉온풍 기능이 부가된 커튼월 프레임 ,F25B-021/02,대진건업주***,1020180046096,,,,0.0,0.0,0.0,0.0
F,4168107313,2,변류기 2차측 개방 감시 수배전반,G01R-019/165,주식회사 서***,1020170094682,,,,0.0,0.0,0.0,0.0
F,4778707314,2,내진 지하연속벽을 위한 연결블록,E02D-017/08,김**,1020210143945,,,,0.0,0.0,0.0,0.0
F,5248607315,2,압입 방식 겸용 항타기 및 이를 이용한 파일 삽입 방법,E02D-007/26,에이스건설***,1020210025438,,,,0.0,0.0,0.0,0.0
F,1050607317,1,시멘트 바이패스 더스트를 이용한 염화칼륨 제조 방법,B09B-003/00,주 대건산***,1020170126639,,,,0.0,0.0,0.0,0.0
J,5218807322,2,블록체인 네트워크를 이용하여 웹페이지를 저장 및 검증하는 방법 및 시스템,H04L-029/08,주식회사 에이아***,1020200179076,,,,0.0,0.0,0.0,0.0
J,1318607327,2,기계식 십진 계수기의 디지털 변환 장치 및 방법,G01R-022/06,주 사이***,1020100039106,,,,0.0,0.0,0.0,0.0
J,2208107330,2,가상사설망 서비스방법 및 그 시스템,H04L-009/32,주식회사 시***,1020080092689,,,,0.0,0.0,0.0,0.0
J,2308107331,2,슬릿조명을 구비한 비젼검사시스템 및 비젼검사방법 ,G01N-021/88,주식회사 ***,1020150133004,,,,0.0,0.0,0.0,0.0
C,4388607332,2,차량 전면 유리 파손 방지 필름 및 그 제조 방법,C08L-075/06,주식회사 이노***,1020190102487,,,,0.0,0.0,0.0,0.0
F,5088107333,2,인덕션 보일러용 가열장치,F24H-001/10,지오종합건설 주***,1020200019574,,,,0.0,0.0,0.0,0.0
J,5208607334,2,024개월 발달마일스톤 아기 성장기록카드,,주식회사 파이***,3020200042622,,,,0.0,0.0,0.0,0.0
F,5698107335,2,공조환풍기,,주식회사 제일공기조화***,3020190038271,,,,0.0,0.0,0.0,0.0
F,6058107336,2,휴대용 단말기의 슬라이드 힌지구조,H04B-001/38,주식회사 대성***,2020040020677,,,,0.0,0.0,0.0,0.0
C,1448107355,2,인공치아용 임플란트,A61C-008/00,주식회사 제이엠케이 ***,1020190131167,,,,0.0,0.0,0.0,0.0
G,1358607358,2,말디 이미징용 슬라이드 글라스를 고정하기 위한 홀더,H01J-049/04,주식회사 ***,1020150154507,,,,0.0,0.0,0.0,0.0
G,2208707378,2,"발포체용 첨가제, 이를 포함하는 발포체 조성물 및 발포체용 첨가제의 제조방법",C08K-007/24,주식회사 시피***,1020120007494,"발포체용 첨가제, 이를 포함하는 발포체 조성물 및 발포체용 첨가제의 제조방법",20120126.0,C08L23/0853,2.0,6.0,7.0,12.0
J,3558607382,2,상권정보제공장치 및 상권정보제공방법,H04W-088/02,대신네트웍스 주***,1020170006071,,,,0.0,0.0,0.0,0.0
F,4178107384,2,알루미늄 소재의 표면처리방법,C25D-021/12,제이앤비 주***,1020170136761,알루미늄 소재의 표면처리방법,20171020.0,C25D11/06,0.0,0.0,1.0,7.0
J,6508807397,2,PSTN 통신선로 품질측정 방법 및 장치,H04M-003/30,주식회사 엔***,1020200049743,,,,0.0,0.0,0.0,0.0
G,8850607400,1,신발,,주식회사 제이앤제이***,3020220031447,,,,0.0,0.0,0.0,0.0
M,2068607405,2,이상형 제공 방법 및 장치,G06Q-030/08,주식회사 마케***,1020180014164,,,,0.0,0.0,0.0,0.0
F,6208107410,2,필터 역세척이 가능한 천장형 공기조화기,F24F-001/0071,주식회사 선우***,1020190176226,,,,0.0,0.0,0.0,0.0
C,8998707411,2,파이프 연결 장치,F16L-013/14,주식회사 메가***,1020180125135,,,,0.0,0.0,0.0,0.0
G,1200207414,1,동영상 트래픽 패턴 감지 장치를 이용하는 불법 카메라 안심존 인증 서비스 제공 방법 ,G06Q-050/12,주넷비젼***,1020200102461,,,,0.0,0.0,0.0,0.0
G,1208707430,2,대형 디스플레이 시스템,G09G-003/34,디스플레이허브 주***,1020200047290,대형 디스플레이 시스템,20200420.0,G09G3/3413,2.0,0.0,2.0,4.0
F,3018707442,2,철근용 결속헤드를 이용한 성토구간 설치장치,E02D-029/02,권**,1020180133506,,,,0.0,0.0,0.0,0.0
F,3148107443,2,흄관 이음장치,E03F-003/04,세종종합건설 주***,2020030035363,,,,0.0,0.0,0.0,0.0
J,6612607447,1,악취탈취기,B01D-039/20,주에이스엔지***,1020210151118,,,,0.0,0.0,0.0,0.0
J,7818107448,2,무인비행체를 이용한 측량 시스템 및 방법,G01C-011/02,주식회사 ***,1020180039693,,,,0.0,0.0,0.0,0.0
G,1014007449,1,안테나를 거치대로 활용할 수 있는 스마트폰 보호케이스,A45C-011/00,주위너**,1020140177284,,,,0.0,0.0,0.0,0.0
J,1088607457,2,개인 쇼핑몰 기능이 제공되는 온라인 상품 판매 시스템,G06Q-030/06,주식회사 ***,1020140054406,,,,0.0,0.0,0.0,0.0
F,2068607458,2,배기덕트의 천정 고정용 브라켓,,주식회사 성원에***,3020200034096,,,,0.0,0.0,0.0,0.0
C,1138107472,2,하드웨어 지문인증을 통한 스마트 지폐계수기 사용자 계수정보 휴대용 저장형성장치,G06F-021/32,유솔전자 주***,1020170078963,,,,0.0,0.0,0.0,0.0
F,6698707480,2,화재 감지 시스템 및 그 방법,G08B-025/14,주식회사 에버***,1020190085006,,,,0.0,0.0,0.0,0.0
C,4848607487,2,자전거용 무체인 구동장치 및 이를 포함하는 자전거,B62M-001/38,주빅**,1020190124282,,,,0.0,0.0,0.0,0.0
J,6418607495,2,책표지,,주앱**,3020200056206,,,,0.0,0.0,0.0,0.0
F,1138107504,2,비산 방지 유닛을 갖는 크레인 천공 장비,E21B-007/02,우복이엔씨 주***,1020210140159,,,,0.0,0.0,0.0,0.0
F,2118607509,2,구조물 검사 장치 및 밸러스트 탱크 검사 시스템,B64D-045/00,경성대학교 산학***,1020170128002,,,,0.0,0.0,0.0,0.0
J,2288107513,2,3D 프린터용 금속분말 제조장치,B33Y-070/00,주알**,1020190160342,,,,0.0,0.0,0.0,0.0
J,4618607516,2,반려로봇,,주식회사 매크***,3020200017935,,,,0.0,0.0,0.0,0.0
F,5058107518,2,CCTV 동선 추적 장치,G03B-017/56,대신네트웍스***,1020200057445,,,,0.0,0.0,0.0,0.0
J,6168107520,2,시설물 제어 장치 및 시설물 제어 방법,H04L-029/06,메티스**,1020140169822,,,,0.0,0.0,0.0,0.0
J,1448107523,2,"방청제를 이용한 암거, 원심력흄관, 지하구조물을 포함하는 구조물용 내산성 콘크리트 조성물",C04B-022/10,주에이***,1020200147324,,,,0.0,0.0,0.0,0.0
J,4808107524,2, 또는 을 첨가한 아라비노퓨라노시다아제 처리 아라비노스의 분리방법,C12P-019/14,주에이피테크***,1020080076540,,,,0.0,0.0,0.0,0.0
F,2218107525,2,발광 기능을 갖는 스마트폰 케이스,A45C-011/00,주식회사 제***,1020200008596,,,,0.0,0.0,0.0,0.0
J,4328707527,2,암호화폐 교환을 위한 트랜잭션을 매칭하는 전자 장치 및 방법,G06Q-020/36,주식회사 스***,1020180089983,,,,0.0,0.0,0.0,0.0
J,1058707528,2,지능형 자율 생산 방법,G05B-023/02,위즈코어 주***,1020200156430,,,,0.0,0.0,0.0,0.0
F,6138107537,2,벤치,,주신라**,3020110051557,,,,0.0,0.0,0.0,0.0
I,1090807539,1,가속기용 단위 셀의 제조 방법 및 그에 의하여 제조된 단위 셀,H05H-007/22,주뉴**,1020220118790,,,,0.0,0.0,0.0,0.0
