사업자등록번호,기업명,산업분류코드,산업분류코드설명,기업규모,기업형태
1198600262,엔아이투스***,26410.0,유선 통신장비 제조업,중소기업,외감
1138600264,메타소**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1138600264,(주)메타***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3268800265,디엘**,42134.0,포장 공사업,중소기업,일반
3268800265,(주)디***,42134.0,포장 공사업,중소기업,일반
1198100267,비즈모***,71530.0,경영 컨설팅 및 공공 관계 서비스업,중소기업,일반
1198100267,(주)비즈모***,71530.0,경영 컨설팅 및 공공 관계 서비스업,중소기업,일반
6200300268,세기정***,42322.0,내부 통신배선 공사업,중소기업,일반
1408100269,우*,42137.0,비계 및 형틀 공사업,중소기업,일반
1408100269,(주)**,42137.0,비계 및 형틀 공사업,중소기업,일반
2328800271,티웨**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
2328800271,(주)티***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
5088100272,진보**,42310.0,전기 공사업,중소기업,외감
5088100272,진보기업***,42310.0,전기 공사업,중소기업,외감
5688800273,디엘**,41229.0,기타 토목 시설물 건설업,중소기업,신설
5688800273,(주)디***,41229.0,기타 토목 시설물 건설업,중소기업,신설
2118700274,이퓨전**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
2118700274,(주)이퓨***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1178100275,기원**,62022.0,컴퓨터 시설 관리업,중소기업,일반
1178100275,(주)기***,62022.0,컴퓨터 시설 관리업,중소기업,일반
1238100276,더파이**,26429.0,기타 무선 통신장비 제조업,중소기업,일반
1238100276,(주)더파***,26429.0,기타 무선 통신장비 제조업,중소기업,일반
5541500277,에스**,46520.0,"가전제품, 통신장비 및 부품 도매업",중소기업,일반
1078100278,아이**,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
1078100278,(주)아***,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
2098100279,내츄럴***,46450.0,"생활용 포장ㆍ위생용품, 문구용품 및 출판 인쇄물 도매업",중소기업,일반
2098100279,(주)내츄럴***,46450.0,"생활용 포장ㆍ위생용품, 문구용품 및 출판 인쇄물 도매업 ",중소기업,일반
1238600281,시**,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
1238600281,(주)***,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
4038100282,대*,41223.0,"항만, 수로, 댐 및 유사 구조물 건설업",중소기업,외감
4038100282,(주)**,41223.0,"항만, 수로, 댐 및 유사 구조물 건설업",중소기업,외감
1208800283,엑스바**,47911.0,전자상거래 소매 중개업,중소기업,일반
1208800283,(주)엑스***,47911.0,전자상거래 소매 중개업,중소기업,일반
7078800286,이*,42134.0,포장 공사업,중소기업,일반
7078800286,이레(**,42134.0,포장 공사업,중소기업,일반
6178600287,셀리**,70111.0,"물리, 화학 및 생물학 연구개발업",중소기업,등록
6178600287,(주)셀***,70111.0,"물리, 화학 및 생물학 연구개발업",중소기업,코스닥등록
1368100289,동우**,41220.0,토목시설물 건설업,중소기업,외감
2018100290,비에스지파***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,외감
2018100290,(주)비에스지파***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,외감
1238600291,대성**,42412.0,"도배, 실내 장식 및 내장 목공사업",중소기업,일반
5618600292,하이**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5618600292,(주)하***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5618600292,(주)하***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1248600294,파**,42139.0,기타 옥외 시설물 축조관련 전문공사업,중소기업,외감
6768100295,브**,95120.0,통신장비 수리업,중소기업,일반
6768100295,브로윈***,95120.0,통신장비 수리업,중소기업,일반
1018600296,아이헤이트플라잉***,85503.0,온라인 교육 학원,중소기업,일반
1018600296,아이헤이트플라잉버그스***,85503.0,온라인 교육 학원,중소기업,일반
1018600296,아이헤이트플라잉버그스***,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
1018600296,아이헤이트플라잉버그스***,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
2808100298,로*,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
2808100298,(주)**,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1068100299,케이씨***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,외감
1068100299,(주)케이씨***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,외감
3808100300,제이에스정***,42321.0,일반 통신 공사업,중소기업,일반
3808100300,(주)제이에스정***,42321.0,일반 통신 공사업,중소기업,일반
2208700301,헤브론**,71531.0,경영컨설팅업,중소기업,일반
2208700301,헤브론스타***,71531.0,경영컨설팅업,중소기업,일반
2148600302,에스에이엠지엔터테***,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,외감
2148600302,(주)에스에이엠지엔터테***,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,외감
6228100303,금양**,68122.0,비주거용 건물 개발 및 공급업,중소기업,외감
6228100303,(주)금***,68122.0,비주거용 건물 개발 및 공급업,중소기업,외감
1342700304,삼성캐**,47312.0,통신기기 소매업,중소기업,일반
3148100305,코아**,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
3148100305,(주)코***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
4928700306,디**,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
4928700306,(주)***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
1198600307,티**,61210.0,유선통신업,중소기업,일반
1198600307,(주)***,61210.0,유선통신업,중소기업,일반
1138600309,티팟스***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1138600309,티팟스튜디오***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1098600310,지오스**,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,외감
1098600310,(주)지오***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
1245100311,엠**,47312.0,통신기기 소매업,중소기업,일반
5041500313,디엘**,41100.0,건물 건설업,중소기업,일반
1208600314,애니파**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
1208600314,(주)애니***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
8848800315,메*,42321.0,일반 통신 공사업,중소기업,일반
8848800315,(주)**,42321.0,일반 통신 공사업,중소기업,신설
1078100316,케이**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1078100316,(주)케***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1208800317,반의**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1208800317,반의공식***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8968600318,세컨**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
8968600318,(주)세***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
3128100319,대림엔지***,42204.0,소방시설 공사업,중소기업,일반
3128100319,(주)대림엔지***,42204.0,소방시설 공사업,중소기업,일반
1148600320,피엔아이***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,코넥스
2568100321,대성홀**,41229.0,기타 토목 시설물 건설업,중소기업,일반
2208600322,로**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2208600322,(주)***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2118700323,아이엠씨***,58211.0,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,외감
2118700323,(주)아이엠씨***,58211.0,유선 온라인 게임 소프트웨어 개발 및 공급업,중소기업,외감
1138600325,레트**,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,일반
1138600325,레트로봇***,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,일반
5818700326,째깍**,85709.0,기타 교육 지원 서비스업,중소기업,일반
5818700326,째깍악어***,85709.0,기타 교육 지원 서비스업,중소기업,일반
6218100327,다*,42139.0,기타 옥외 시설물 축조관련 전문공사업,중소기업,일반
6218100327,(주)**,42139.0,기타 옥외 시설물 축조관련 전문공사업,중소기업,일반
8378100328,엠**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
8378100328,(주)***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3148100329,케이**,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
3148100329,(주)케***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1058700330,아**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,외감
1058700330,(주)***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1078100331,피앤지코퍼***,14490.0,기타 의복 액세서리 제조업,중소기업,외감
1078100331,(주)피앤지코퍼***,14490.0,기타 의복 액세서리 제조업,중소기업,외감
1138600332,매플**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1138600332,매플렉스***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1248600333,네오바**,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
3788100334,마루아**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
3788100334,마루아이티***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5678100335,팡*,27199.0,그 외 기타 의료용 기기 제조업,중소기업,일반
5678100335,(주)**,27199.0,그 외 기타 의료용 기기 제조업,중소기업,일반
6178100336,쏘우웨**,26420.0,방송 및 무선 통신장비 제조업,중소기업,일반
6178100336,(주)쏘우***,26420.0,방송 및 무선 통신장비 제조업,중소기업,일반
2118700337,브랜드***,71531.0,경영컨설팅업,중소기업,일반
2118700337,(주)브랜드***,71531.0,경영컨설팅업,중소기업,일반
1058100338,서울데이***,42320.0,통신 공사업,중소기업,외감
1058100338,서울데이타통신***,42320.0,통신 공사업,중소기업,외감
2208700339,마이크***,75992.0,"전시, 컨벤션 및 행사 대행업",중소기업,일반
2208700339,(주)마이크***,75992.0,"전시, 컨벤션 및 행사 대행업",중소기업,일반
1208700340,에이치***,46443.0,화장품 및 화장용품 도매업,중소기업,외감
1208700340,(주)에이치***,46443.0,화장품 및 화장용품 도매업,중소기업,외감
5718700341,고**,46329.0,기타 가공식품 도매업,중소기업,외감
5718700341,(주)***,46329.0,기타 가공식품 도매업,중소기업,일반
2098700342,청담홀**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2098700342,(주)청담***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1228600343,썬플라**,26421.0,방송장비 제조업,중소기업,일반
1228600343,(주)썬플***,26421.0,방송장비 제조업,중소기업,일반
1208800344,트레져**,59120.0,"영화, 비디오물 및 방송 프로그램 제작 관련 서비스업",중소기업,외감
1208800344,(주)트레***,59120.0,"영화, 비디오물 및 방송 프로그램 제작 관련 서비스업",중소기업,외감
1058700345,인터**,28122.0,전기회로 접속장치 제조업,중소기업,일반
1058700345,(주)인***,28122.0,전기회로 접속장치 제조업,중소기업,일반
1238100346,지오투정***,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
6288800347,에이치앤에이***,63120.0,포털 및 기타 인터넷 정보 매개 서비스업,중소기업,일반
6288800347,(주)에이치앤에이***,63120.0,포털 및 기타 인터넷 정보 매개 서비스업,중소기업,일반
6888100348,맥파이**,27219.0,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",중소기업,일반
6888100348,(주)맥파***,27219.0,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",중소기업,일반
1208100350,곰앤컴**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1208100350,(주)곰앤***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1078100351,엔에**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1078100351,(주)엔***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5048100352,성원정***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
